timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435298974666,-1.5,-1,0.1875,1.8125,-1.5,1,0.1875
1435298974667,-7.125,7.0625,-2.75,10.402260872041232,-7.125,-7.0625,-2.75
1435298975061,1.8125,0.8125,0.625,2.0822914061197104,1.8125,-0.8125,0.625
1435298975063,-0.5,-0.4375,-2.0625,2.1668669779199643,-0.5,0.4375,-2.0625
1435298975459,-0.25,1.5625,0.1875,1.5934435979977453,-0.25,-1.5625,0.1875
1435298975460,-0.25,1,-0.9375,1.3933435506004972,-0.25,-1,-0.9375
1435298975658,0.9375,1.0625,-1.1875,1.84877493221863,0.9375,-1.0625,-1.1875
1435298976055,-1.6875,0.875,1.25,2.275034340400162,-1.6875,-0.875,1.25
1435298976253,0.8125,3.125,1.3125,3.4854608733996715,0.8125,-3.125,1.3125
1435298976452,0.8125,3.125,-0.125,3.231316488677641,0.8125,-3.125,-0.125
1435298976651,-0.75,2.0625,-0.6875,2.299796186621762,-0.75,-2.0625,-0.6875
1435298977048,0.875,0.5,0.125,1.015504800579495,0.875,-0.5,0.125
1435298977844,1.125,2.625,1.375,3.1696805832764916,1.125,-2.625,1.375
1435298977845,-1.4375,-1.8125,-1.1875,2.60033050783934,-1.4375,1.8125,-1.1875
1435298977847,-4.6875,1.8125,-1.625,5.28189714969915,-4.6875,-1.8125,-1.625
1435298978241,1.9375,0.875,-0.125,2.1295906296751026,1.9375,-0.875,-0.125
1435298978243,-0.25,0.9375,-0.4375,1.0643366478704002,-0.25,-0.9375,-0.4375
1435298978244,2,2.5,0.8125,3.303052565430953,2,-2.5,0.8125
1435298978638,-1.1875,-0.875,-0.6875,1.627402070786442,-1.1875,0.875,-0.6875
1435298978640,0.4375,0.0625,-1.125,1.2086924753633572,0.4375,-0.0625,-1.125
1435298978642,0.25,1.1875,0.6875,1.3947446002763373,0.25,-1.1875,0.6875
1435298978837,-1,-0.375,0.5,1.1792476415070754,-1,0.375,0.5
1435298979036,1.4375,4.1875,-1,4.5388944138413265,1.4375,-4.1875,-1
1435298979235,0.375,1.5,-0.8125,1.746648576560265,0.375,-1.5,-0.8125
1435298979632,0.75,0.125,0.125,0.770551750371122,0.75,-0.125,0.125
1435298979633,1,2.9375,1.125,3.3006864816277233,1,-2.9375,1.125
1435298980030,-0.875,-1.1875,-0.25,1.496088650448228,-0.875,1.1875,-0.25
1435298980229,-2.625,0.75,-1.125,2.952752952754429,-2.625,-0.75,-1.125
1435298980231,1.125,1.625,-0.25,1.9921721813136535,1.125,-1.625,-0.25
1435298980427,-0.125,0.9375,-0.875,1.288470508005519,-0.125,-0.9375,-0.875
1435298980626,1.75,1.625,1.1875,2.6670735366689837,1.75,-1.625,1.1875
1435298980825,-2.125,-1.375,3.75,4.5242402677134645,-2.125,1.375,3.75
1435298981024,-4.0625,8,-2.9375,9.4410175563866,-4.0625,-8,-2.9375
1435298981421,3,0,-0.1875,3.0058536641027622,3,0,-0.1875
1435298981422,-0.625,1.5,-0.125,1.6298006013006623,-0.625,-1.5,-0.125
1435298982017,2.125,2.125,1.0625,3.1875,2.125,-2.125,1.0625
1435298982019,-1.9375,-1.0625,-8,8.299567006778124,-1.9375,1.0625,-8
1435298982020,7.9375,-0.125,-1.8125,8.142769031478174,7.9375,0.125,-1.8125
1435298982216,1.5625,0,-0.1875,1.5737097890017715,1.5625,0,-0.1875
1435298982415,-0.5625,0.75,-0.8125,1.2405895775799505,-0.5625,-0.75,-0.8125
1435298982613,2.25,2.8125,0.75,3.679015663190359,2.25,-2.8125,0.75
1435298983011,-1.625,-0.3125,-7.0625,7.2537705712270775,-1.625,0.3125,-7.0625
1435298983013,7.9375,1.125,-2.125,8.293681706576399,7.9375,-1.125,-2.125
1435298983210,1.3125,0.4375,0.0625,1.3849074878850212,1.3125,-0.4375,0.0625
1435298983409,-0.6875,0.125,-3.5,3.5690728838173085,-0.6875,-0.125,-3.5
1435298983607,0.125,2.75,1.0625,2.9507679085282192,0.125,-2.75,1.0625
1435298984005,-0.9375,-0.25,-0.3125,1.0193441518937556,-0.9375,0.25,-0.3125
1435298984006,0.875,0.375,-2.1875,2.3856668354990394,0.875,-0.375,-2.1875
1435298984203,1.9375,-0.0625,-0.0625,1.9395150811478625,1.9375,0.0625,-0.0625
1435298984601,-0.1875,1,-0.125,1.0250762166785454,-0.1875,-1,-0.125
1435298985198,1.6875,2.4375,1.3125,3.242178087335734,1.6875,-2.4375,1.3125
1435298985200,-2.625,-1.6875,1,3.2769316822295824,-2.625,1.6875,1
1435298985397,-3.125,-1.9375,-2.1875,4.278397772531208,-3.125,1.9375,-2.1875
1435298985398,1.375,0.75,-0.4375,1.626201478907211,1.375,-0.75,-0.4375
1435298985400,-0.0625,1.125,0,1.1267347735824966,-0.0625,-1.125,0
1435298985596,2.0625,2.25,1.375,3.3476904352105197,2.0625,-2.25,1.375
1435298985794,-2.375,-1.5625,1.0625,3.034952635544746,-2.375,1.5625,1.0625
1435298985993,-2,0.4375,-1,2.278465766694773,-2,-0.4375,-1
1435298986191,0.75,1.25,-1.5625,2.136915124659845,0.75,-1.25,-1.5625
1435298986390,1,1.1875,-0.75,1.7241392780167153,1,-1.1875,-0.75
1435298986986,1.0625,1.5625,1.75,2.5754247222545645,1.0625,-1.5625,1.75
1435298986988,-2.9375,-1.5625,1.0625,3.492738001911967,-2.9375,1.5625,1.0625
1435298986989,-3.8125,1.4375,-1.3125,4.2806797065419415,-3.8125,-1.4375,-1.3125
1435298987385,1,1.125,-1.3125,1.9970681635838072,1,-1.125,-1.3125
1435298987781,0,1.3125,-0.1875,1.3258252147247767,0,-1.3125,-0.1875
1435298987782,1.5,1.25,1.375,2.38812164681785,1.5,-1.25,1.375
1435298987981,-1.8125,-1.125,-0.875,2.3057333432120894,-1.8125,1.125,-0.875
1435298987983,4.0625,8,-3.5625,9.653771931219424,4.0625,-8,-3.5625
1435298989173,3,0.0625,-0.8125,3.108707528861472,3,-0.0625,-0.8125
1435298989175,0.0625,1.9375,-0.5625,2.018469407744393,0.0625,-1.9375,-0.5625
1435298989176,1.8125,1.75,1.25,2.8125,1.8125,-1.75,1.25
