timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435297161184,-3.125,-1.1875,0.25,3.3523545829759716,-3.125,1.1875,0.25
1435297161382,-0.5,1,0.25,1.14564392373896,-0.5,-1,0.25
1435297161580,-0.4375,0.9375,0.25,1.0643366478704002,-0.4375,-0.9375,0.25
1435297161779,-0.375,0.875,0.625,1.1388041973930374,-0.375,-0.875,0.625
1435297161978,0.5,1.25,0.25,1.3693063937629153,0.5,-1.25,0.25
1435297162177,-0.4375,1,0.0625,1.0933034802834938,-0.4375,-1,0.0625
1435297162376,-0.125,-0.0625,-0.3125,0.3423265984407288,-0.125,0.0625,-0.3125
1435297162575,0,0.6875,0.3125,0.7551903733496608,0,-0.6875,0.3125
1435297162773,-0.5,0.9375,0.3125,1.1075028216668343,-0.5,-0.9375,0.3125
1435297162972,-0.3125,0.875,0.25,0.9621752698962908,-0.3125,-0.875,0.25
1435297163171,-0.3125,1.125,0.3125,1.2086924753633572,-0.3125,-1.125,0.3125
1435297163370,-0.625,1.1875,-0.1875,1.354967711792425,-0.625,-1.1875,-0.1875
timestamp,x,y,z,g,raw_x,raw_y,raw_z
1435297227371,-0.1875,2,0,2.0087698349985246,-0.1875,-2,0
1435297227567,0.125,0,0.0625,0.13975424859373686,0.125,0,0.0625
1435297227766,-1.8125,0.375,0,1.850886611870106,-1.8125,-0.375,0
1435297227964,-0.8125,0.4375,0.3125,0.9742785792574935,-0.8125,-0.4375,0.3125
1435297228163,-0.375,0.9375,0.3125,1.0569709078304852,-0.375,-0.9375,0.3125
1435297228362,-0.375,1.0625,0.9375,1.4657549249448218,-0.375,-1.0625,0.9375
1435297228561,-1.8125,1.75,0.125,2.5225545088263206,-1.8125,-1.75,0.125
1435297228759,0.125,0.0625,0,0.13975424859373686,0.125,-0.0625,0
1435297228958,-2,0.25,0.125,2.019436802675439,-2,-0.25,0.125
1435297229157,-0.625,0.625,0.3125,0.9375,-0.625,-0.625,0.3125
1435297229355,-0.375,0.9375,0.1875,1.0269797953221864,-0.375,-0.9375,0.1875
1435297229753,-0.25,1.1875,0.4375,1.2899854650343934,-0.25,-1.1875,0.4375
1435297229755,-0.9375,2.0625,0.125,2.2690168575839182,-0.9375,-2.0625,0.125
1435297229951,0.25,-0.0625,0.1875,0.31868871959954903,0.25,0.0625,0.1875
